Country,Gender,Age,Time,Start Time
ESP,W,35,231.4666667,30.18333333
AUT,W,30,231.4833333,46.13333333
GBR,W,50,231.5,21.16666667
MEX,W,30,231.5333333,25.96666667
ESP,W,40,231.5333333,3.2
BRA,W,30,231.55,24.25
POL,W,35,231.55,26.66666667
GER,W,30,231.5666667,21.7
MEX,W,35,231.5666667,4.916666667
GBR,W,30,231.5666667,30.38333333
ESP,W,50,231.5666667,4.416666667
USA,W,40,231.6,23.81666667
SWE,W,40,231.6,52.15
DOM,W,40,231.6166667,25.4
GBR,W,35,231.6166667,3.45
FRA,W,35,231.6333333,45.65
KOR,W,35,231.6333333,25.36666667
GER,W,40,231.6333333,23.46666667
GBR,W,30,231.65,47.46666667
CHN,W,45,231.6666667,54.2
GER,W,35,231.6666667,56.73333333
NED,W,40,231.6666667,45.31666667
GBR,W,40,231.7,52.88333333
BRA,W,45,231.7,25.31666667
SWE,W,35,231.7,47.36666667
BEL,W,35,231.7333333,46.3
DEN,W,40,231.7333333,24.18333333
NOR,W,40,231.8,20.85
GER,W,50,231.8166667,23.85
POR,W,35,231.8166667,45.3
GBR,W,35,231.8166667,45.85
GER,W,45,231.8166667,29.33333333
GER,W,50,231.8166667,27.78333333
GER,W,40,231.8333333,24.2
FRA,W,40,231.8333333,21.25
BLR,W,35,231.85,45.51666667
GER,W,30,231.8666667,26.38333333
USA,W,40,231.8666667,29.65
NED,W,35,231.8833333,22.33333333
ARG,W,40,231.9166667,28.68333333
POR,W,45,231.9166667,3.333333333
GER,W,55,231.95,20.63333333
GBR,W,35,231.95,20.4
AUS,W,40,231.95,27.5
ARG,W,35,231.95,20.41666667
BEL,W,35,231.9666667,20.8
GER,W,35,231.9666667,20.26666667
GER,W,35,231.9833333,21.56666667
NED,W,30,232,48.23333333
GER,W,35,232.05,45.23333333
NOR,W,35,232.05,25.11666667
SWE,W,45,232.05,45.36666667
AUS,W,35,232.0666667,2.433333333
NED,W,35,232.1,22.7
NZL,W,35,232.1,3.3
USA,W,35,232.1,27.31666667
TPE,W,45,232.1333333,20.13333333
GER,W,35,232.1666667,46.58333333
GER,W,45,232.1666667,23.46666667
JPN,W,35,232.1666667,4.583333333
NED,W,35,232.2,2.383333333
GER,W,35,232.2,25.31666667
RUS,W,35,232.2166667,30.43333333
ITA,W,35,232.25,26.55
POL,W,35,232.2666667,24.01666667
GER,W,30,232.2666667,5.95
GER,W,40,232.2666667,28.53333333
FRA,W,30,232.2666667,5.583333333
GER,W,50,232.2666667,56.55
GER,W,40,232.3,25.4
USA,W,30,232.3166667,28.63333333
GBR,W,45,232.3333333,26.9
USA,W,30,232.3333333,26.65
DEN,W,45,232.3333333,21.05
DEN,W,35,232.3666667,1.916666667
GER,W,35,232.3833333,28.51666667
GBR,W,30,232.4,21.3
DEN,W,55,232.4,28.48333333
CHN,W,35,232.4,25.45
DEN,W,35,232.4166667,48.75
USA,W,30,232.4333333,20.85
DEN,W,45,232.4666667,24.16666667
MEX,W,35,232.4833333,21.71666667
GER,W,45,232.5166667,22.88333333
GER,W,35,232.5833333,45.05
NOR,W,35,232.5833333,24.21666667
FRA,W,45,232.5833333,27.25
USA,W,35,232.6,22.18333333
USA,W,30,232.6166667,51.91666667
GER,W,35,232.6166667,23.35
GBR,W,35,232.6333333,21.3
CRO,W,45,232.6333333,25.85
POR,W,30,232.65,45.9
HON,W,35,232.65,30.18333333
SWE,W,35,232.65,55.2
IRL,W,30,232.65,29.96666667
GER,W,45,232.6666667,26.26666667
GER,W,45,232.6833333,29.18333333
GER,W,45,232.6833333,29.96666667
GER,W,40,232.7,22.95
FRA,W,35,232.7,2.6
GER,W,35,232.7,6.716666667
UKR,W,35,232.7,51.23333333
DEN,W,35,232.7166667,21.01666667
USA,W,30,232.7333333,21.86666667
SWE,W,40,232.7666667,24.3
SUI,W,55,232.7666667,28.1
GER,W,35,232.7833333,31.83333333
GBR,W,40,232.7833333,28.3
GER,W,35,232.8,28.7
GBR,W,35,232.8,20.9
GBR,W,40,232.8166667,28.3
GER,W,50,232.8166667,21.5
USA,W,55,232.8333333,27.33333333
GER,W,40,232.8333333,27.76666667
USA,W,35,232.8333333,27.16666667
GBR,W,30,232.8333333,21.76666667
GBR,W,35,232.85,27.2
GER,W,45,232.8833333,25.41666667
BRA,W,30,232.8833333,21.03333333
GBR,W,35,232.9166667,29.3
DEN,W,45,232.9166667,24.11666667
CAN,W,45,232.9333333,26.21666667
NED,W,35,232.95,26.61666667
CHN,W,40,232.95,27.85
GER,W,30,232.9666667,28.66666667
GBR,W,45,232.9666667,25.08333333
SWE,W,40,232.9666667,45.66666667
SUI,W,40,232.9833333,25.9
GBR,W,35,232.9833333,20.8
GER,W,50,232.9833333,5.683333333
ESP,W,55,233.0166667,27.88333333
NED,W,30,233.0166667,27.25
GER,W,45,233.05,20.08333333
GER,W,35,233.05,26.55
FIN,W,30,233.05,48.75
ROU,W,35,233.0833333,21.68333333
CHN,W,40,233.0833333,21.35
CRC,W,30,233.0833333,20.56666667
GER,W,35,233.1,20.33333333
GBR,W,30,233.1,54.53333333
GER,W,30,233.1333333,26.91666667
CAN,W,45,233.1333333,2.733333333
GER,W,30,233.15,46.48333333
GER,W,30,233.15,27.95
GER,W,35,233.15,52.93333333
USA,W,45,233.1666667,26.48333333
GBR,W,30,233.1666667,29.01666667
FRA,W,45,233.1666667,54.25
GER,W,45,233.1833333,20.11666667
ESP,W,50,233.1833333,28.7
GER,W,35,233.1833333,51.5
CHN,W,50,233.2,28.08333333
MEX,W,35,233.2,51.35
LAT,W,40,233.2,24.51666667
GER,W,35,233.2666667,27.45
AUT,W,40,233.3,27.71666667
FRA,W,40,233.3166667,4.133333333
COL,W,45,233.3166667,30.31666667
FIN,W,40,233.3333333,26.01666667
SUI,W,45,233.3333333,28.26666667
GER,W,40,233.3333333,54.6
FRA,W,30,233.35,23.6
ITA,W,40,233.35,25.23333333
BRA,W,30,233.3666667,49.9
GBR,W,35,233.3666667,28.16666667
NOR,W,55,233.3833333,23.13333333
MEX,W,35,233.3833333,48.18333333
USA,W,60,233.4,23.88333333
JPN,W,45,233.4166667,23.91666667
GER,W,50,233.4166667,26.4
CHN,W,45,233.4166667,48.25
FRA,W,35,233.4166667,29.81666667
GER,W,45,233.4166667,26.86666667
GER,W,45,233.4333333,25.03333333
HKG,W,40,233.4333333,27.16666667
POL,W,45,233.45,23.16666667
GBR,W,45,233.45,5.333333333
GER,W,35,233.45,23.33333333
GER,W,30,233.45,48.9
RUS,W,30,233.4666667,24.88333333
GER,W,45,233.4666667,25.56666667
GBR,W,30,233.4833333,25.31666667
GBR,W,45,233.4833333,2.55
GBR,W,30,233.4833333,29.55
GBR,W,50,233.4833333,21.65
GBR,W,35,233.5,29.21666667
GER,W,40,233.5333333,24.95
NED,W,45,233.55,29.23333333
GER,W,45,233.5666667,27.06666667
GER,W,50,233.5833333,22.51666667
DEN,W,40,233.6,4.35
BRA,W,50,233.6166667,31.03333333
FIN,W,30,233.6166667,22.03333333
ITA,W,40,233.6333333,22.03333333
POL,W,35,233.6333333,24.15
GBR,W,30,233.65,45.58333333
GER,W,40,233.6666667,45.13333333
GUA,W,45,233.7,21.56666667
FIN,W,40,233.7333333,4.266666667
NED,W,50,233.7333333,24.7
GER,W,30,233.75,24.61666667
GER,W,40,233.75,25.25
NED,W,35,233.75,20.43333333
USA,W,30,233.75,26.96666667
NOR,W,50,233.7666667,22.98333333
CHN,W,40,233.7666667,22.61666667
BRA,W,35,233.8,21.41666667
USA,W,35,233.8166667,24.76666667
GER,W,35,233.8166667,21.23333333
ITA,W,50,233.8333333,21.5
GER,W,40,233.8333333,27.75
ESP,W,40,233.85,5.316666667
GER,W,35,233.85,46.05
CAN,W,40,233.85,21.03333333
GER,W,35,233.8666667,45.46666667
USA,W,50,233.8666667,20.91666667
DEN,W,35,233.8666667,4.6
GER,W,35,233.9,27.25
RUS,W,30,233.9166667,28.2
FRA,W,55,233.9166667,21.06666667
CHN,W,50,233.9333333,23.75
USA,W,40,233.9333333,22.65
RUS,W,30,233.95,49.73333333
GER,W,50,233.95,21.31666667
MEX,W,35,233.9666667,45.2
CRO,W,30,233.9666667,29.3
GER,W,50,234,48.7
GER,W,40,234.0166667,29.1
CHN,W,40,234.05,49.95
USA,W,30,234.0833333,54.45
POR,W,55,234.1166667,24.31666667
FIN,W,30,234.1166667,21.65
DEN,W,35,234.1166667,55.81666667
FIN,W,45,234.1333333,24.55
DEN,W,45,234.1333333,23.28333333
BRA,W,50,234.1333333,30.51666667
POL,W,30,234.15,29.63333333
GBR,W,45,234.15,47.83333333
CAN,W,45,234.15,25.8
GER,W,40,234.1666667,46.68333333
GER,W,40,234.1666667,20.48333333
AUT,W,50,234.1833333,2.466666667
NED,W,45,234.1833333,28.48333333
NOR,W,45,234.1833333,25.13333333
POR,W,40,234.2,28.45
GBR,W,45,234.2,56.01666667
ESP,W,50,234.2166667,22.85
NOR,W,40,234.2166667,22.18333333
GER,W,50,234.2166667,21.08333333
GER,W,50,234.2333333,23.58333333
BRA,W,35,234.2333333,45.1
GER,W,35,234.2333333,5.216666667
JPN,W,45,234.3166667,22.38333333
RSA,W,40,234.3166667,20.8
NED,W,35,234.3166667,28.9
BRA,W,35,234.3333333,26.55
GER,W,45,234.3333333,27.05
DEN,W,40,234.3333333,20.53333333
GBR,W,35,234.35,5.466666667
JPN,W,40,234.35,47.2
MEX,W,30,234.35,4.783333333
GER,W,35,234.35,25.18333333
GER,W,35,234.35,51.61666667
GER,W,45,234.3666667,46.81666667
ITA,W,50,234.3833333,22.01666667
USA,W,45,234.4,6.75
SLO,W,35,234.4,21.96666667
SUI,W,35,234.4166667,3.083333333
GER,W,35,234.4166667,23.85
AUS,W,35,234.45,22.3
GBR,W,35,234.45,28.28333333
GER,W,30,234.4666667,23.23333333
GER,W,30,234.4833333,28.46666667
BRA,W,50,234.4833333,25.33333333
BEL,W,45,234.4833333,23.18333333
ECU,W,40,234.4833333,24.7
FRA,W,35,234.4833333,23.38333333
DEN,W,45,234.5,6.716666667
FRA,W,30,234.5,29.15
DEN,W,50,234.5166667,20.61666667
CAN,W,45,234.5166667,5.566666667
DEN,W,45,234.5166667,21.33333333
NED,W,35,234.5166667,27.68333333
GER,W,30,234.5333333,25
NOR,W,50,234.5666667,22.51666667
BRA,W,30,234.5833333,49.68333333
NED,W,35,234.5833333,27.93333333
ARG,W,35,234.5833333,28.43333333
POL,W,35,234.6,48.38333333
GER,W,40,234.6,29.36666667
SVK,W,30,234.6,26.9
FRA,W,55,234.6166667,21.28333333
ESP,W,35,234.6166667,30.43333333
DEN,W,45,234.6333333,24.88333333
GER,W,35,234.6333333,48.53333333
GER,W,45,234.6333333,25.01666667
GBR,W,40,234.65,27.65
AUT,W,35,234.65,47.75
AUT,W,35,234.6666667,48.95
CZE,W,50,234.6666667,23.33333333
GBR,W,40,234.6666667,25.26666667
GBR,W,35,234.6833333,55.3
GER,W,35,234.7,20.98333333
NED,W,50,234.7166667,20.11666667
HKG,W,45,234.7166667,23.01666667
USA,W,50,234.75,26.73333333
NED,W,40,234.75,21.31666667
BRA,W,40,234.7666667,21.55
GER,W,35,234.7833333,45.63333333
BRA,W,30,234.8,25.18333333
GER,W,35,234.8,5.8
DEN,W,50,234.8,28.55
RSA,W,40,234.8,47.16666667
GER,W,35,234.8,28.13333333
DEN,W,50,234.8,24.76666667
NOR,W,35,234.8166667,52.41666667
GER,W,35,234.8166667,51.16666667
BRA,W,40,234.8166667,46.25
NED,W,35,234.8333333,51.7
GER,W,35,234.8333333,45.13333333
GER,W,30,234.8333333,27
POL,W,45,234.8333333,20.45
IRL,W,45,234.85,7.6
GER,W,40,234.8666667,22.61666667
FRA,W,40,234.8666667,28.85
GER,W,30,234.8666667,29.13333333
NCA,W,45,234.8666667,25.66666667
CHI,W,35,234.8666667,23.8
ITA,W,45,234.8833333,28.48333333
SUI,W,40,234.8833333,5.283333333
HKG,W,40,234.9,22.21666667
HKG,W,30,234.9,22.21666667
USA,W,55,234.9,22.2
TUR,W,30,234.9,29.55
USA,W,30,234.9,53.36666667
CHN,W,30,234.9,52.78333333
NOR,W,40,234.9166667,22.16666667
MEX,W,30,234.9166667,25.36666667
SWE,W,30,234.9333333,22.83333333
GBR,W,40,234.95,21.35
MEX,W,30,234.95,48.23333333
GBR,W,35,234.95,25.6
GER,W,50,234.9666667,24.53333333
CHN,W,35,234.9666667,24.68333333
GER,W,35,234.9666667,28.2
GER,W,50,234.9833333,25.85
CHN,W,45,234.9833333,23.71666667
POL,W,40,235,52
CHN,W,45,235,7.766666667
DEN,W,35,235,6.516666667
DEN,W,40,235.0333333,6.216666667
CAN,W,55,235.0333333,20.43333333
POL,W,30,235.0666667,27.26666667
GER,W,35,235.0666667,22.38333333
GER,W,40,235.1,28.86666667
NED,W,40,235.1,28.85
BEL,W,35,235.1,54.23333333
GER,W,45,235.1166667,27.13333333
AUS,W,50,235.1166667,21.05
GER,W,50,235.1333333,22.75
DEN,W,45,235.15,25.15
USA,W,45,235.15,25.31666667
GBR,W,35,235.1666667,29.65
GER,W,40,235.1833333,45.88333333
LTU,W,40,235.2,26.56666667
USA,W,35,235.2166667,4.783333333
GER,W,35,235.2166667,45.48333333
MEX,W,40,235.2333333,25.53333333
DEN,W,50,235.25,28.88333333
SUI,W,40,235.2833333,22.65
SIN,W,40,235.3166667,23.1
RSA,W,40,235.3166667,30.41666667
NED,W,35,235.3166667,21.01666667
GER,W,40,235.3333333,50.63333333
USA,W,60,235.3333333,2.6
SRB,W,40,235.35,23.51666667
GER,W,35,235.3833333,46.9
DEN,W,30,235.4,25.8
DOM,W,40,235.4166667,25.43333333
MEX,W,30,235.4166667,25.26666667
GER,W,45,235.4166667,28.95
USA,W,50,235.4333333,27.55
VEN,W,35,235.4333333,22.73333333
GER,W,40,235.4333333,48.63333333
GER,W,35,235.4333333,29.68333333
BRA,W,45,235.45,46.43333333
USA,W,35,235.4666667,47.06666667
GER,W,45,235.4833333,54.43333333
GER,W,35,235.5166667,25.1
ARG,W,35,235.5166667,27.98333333
GER,W,40,235.5166667,28.16666667
GER,W,40,235.5333333,23.65
GER,W,35,235.5333333,22.96666667
PHI,W,45,235.5333333,28
GER,W,30,235.55,46.73333333
GER,W,45,235.5666667,22.05
GER,W,35,235.5666667,48.63333333
CAN,W,55,235.5666667,5.933333333
IRL,W,45,235.5666667,51.15
TPE,W,40,235.5833333,50.91666667
USA,W,35,235.5833333,50.21666667
GER,W,35,235.6,21.78333333
CRC,W,40,235.6,23.16666667
NED,W,30,235.6166667,46.36666667
COL,W,35,235.6166667,45.88333333
FRA,W,55,235.6333333,25.16666667
MEX,W,40,235.6333333,24.38333333
GER,W,45,235.6333333,23.7
IRL,W,40,235.65,45.11666667
GER,W,50,235.65,28.23333333
GBR,W,50,235.6666667,24.18333333
RUS,W,30,235.6666667,29.23333333
RSA,W,35,235.6833333,23.38333333
GER,W,40,235.7,23.03333333
CAN,W,40,235.7166667,23.43333333
GER,W,45,235.7166667,27.78333333
GBR,W,35,235.7333333,45.11666667
CHI,W,40,235.75,24.01666667
IRL,W,35,235.75,32.08333333
GER,W,50,235.75,23.2
DEN,W,35,235.75,29.16666667
DEN,W,40,235.75,29.16666667
BRA,W,35,235.75,49.68333333
JPN,W,35,235.75,30.41666667
AUT,W,30,235.7666667,27.45
USA,W,30,235.7666667,22.1
POL,W,35,235.7666667,29.48333333
GER,W,60,235.7833333,6.6
USA,W,45,235.7833333,28.38333333
SWE,W,35,235.8,29.9
USA,W,35,235.8,21.03333333
GBR,W,35,235.8,29.65
POL,W,30,235.8166667,29.21666667
GBR,W,30,235.8333333,25.38333333
IRL,W,40,235.8333333,3.15
CHN,W,40,235.8333333,24.88333333
CAN,W,35,235.8666667,23.95
USA,W,50,235.9166667,24.18333333
GER,W,30,235.9166667,28.45
NED,W,55,235.95,21.2
ESP,W,40,235.9666667,25.08333333
GBR,W,50,235.9666667,22.03333333
MEX,W,30,235.9833333,24.25
USA,W,35,236,46.53333333
ITA,W,55,236,21.61666667
GBR,W,35,236,28.21666667
MEX,W,30,236.0166667,5.25
AUT,W,45,236.0166667,24.48333333
SIN,W,45,236.0166667,21.08333333
CHI,W,40,236.0166667,21.78333333
UKR,W,30,236.0333333,48.13333333
USA,W,55,236.0333333,24.81666667
USA,W,30,236.0333333,23.93333333
GER,W,55,236.0333333,28.55
ESP,W,35,236.0333333,45.06666667
RUS,W,30,236.05,55.63333333
CYP,W,35,236.05,47.36666667
GER,W,35,236.0833333,22.55
DEN,W,35,236.0833333,20.8
GER,W,40,236.1,22.88333333
IRL,W,30,236.1,5.75
DEN,W,50,236.1,26.71666667
USA,W,45,236.1333333,23.98333333
FIN,W,40,236.1333333,21.66666667
SUI,W,50,236.1333333,23.25
GBR,W,30,236.15,30.38333333
USA,W,40,236.1666667,23.46666667
GER,W,50,236.1833333,29.18333333
GBR,W,30,236.1833333,25.58333333
USA,W,35,236.2,25.45
GBR,W,35,236.2,52.91666667
AUT,W,50,236.25,25.01666667
JPN,W,40,236.25,25.03333333
DEN,W,35,236.25,22.85
SUI,W,45,236.2666667,23.58333333
GBR,W,35,236.2666667,25.71666667
BRA,W,35,236.2666667,48.3
GER,W,35,236.2666667,21.88333333
DEN,W,45,236.2666667,22.56666667
GBR,W,40,236.2833333,22.26666667
HKG,W,50,236.3,24.4
USA,W,50,236.3,20.25
MEX,W,35,236.3,5.7
GER,W,55,236.3166667,5.866666667
GER,W,40,236.3333333,29.05
INA,W,35,236.35,45.1
GER,W,55,236.3666667,4.2
USA,W,35,236.3666667,23.56666667
GER,W,35,236.3833333,30.11666667
AUT,W,30,236.3833333,30.3
DEN,W,40,236.3833333,27.13333333
SUI,W,40,236.4,26.88333333
GER,W,35,236.4166667,20.75
NED,W,35,236.4333333,46.45
GER,W,45,236.4333333,20.71666667
FIN,W,40,236.4333333,4.95
GER,W,35,236.4333333,29.98333333
SUI,W,60,236.45,22.21666667
VEN,W,30,236.45,26.61666667
FRA,W,55,236.4666667,2.966666667
GER,W,35,236.5,22.3
GER,W,45,236.5166667,5.316666667
GER,W,35,236.5333333,45.41666667
USA,W,35,236.5333333,53.41666667
FRA,W,50,236.55,24.65
PHI,W,40,236.5666667,52.73333333
DEN,W,35,236.5833333,25.93333333
CAN,W,50,236.5833333,4.7
GER,W,40,236.6,27.18333333
GER,W,40,236.6,27.16666667
FRA,W,35,236.6,21.5
NED,W,35,236.6333333,25.9
USA,W,30,236.6333333,30.11666667
USA,W,40,236.65,20.4
GER,W,40,236.65,22.73333333
MEX,W,35,236.65,47.9
BRA,W,50,236.6666667,25.66666667
GER,W,50,236.6833333,5.15
USA,W,50,236.6833333,24.8
NED,W,35,236.6833333,51.8
GER,W,30,236.7166667,21.71666667
USA,W,35,236.7166667,21.7
CAN,W,45,236.7166667,4.65
GER,W,40,236.7333333,53.86666667
LTU,W,40,236.7333333,25.8
GBR,W,30,236.7666667,27.05
CRO,W,50,236.7666667,45.61666667
HKG,W,30,236.7833333,47.26666667
GER,W,35,236.8,27.95
AUT,W,35,236.8,26.73333333
GER,W,60,236.8333333,30.41666667
ROU,W,40,236.8333333,20.11666667
FRA,W,45,236.8333333,20.31666667
RUS,W,30,236.8333333,20.76666667
GER,W,30,236.8333333,26.48333333
NED,W,45,236.85,23.45
AUS,W,50,236.85,45.48333333
NED,W,45,236.85,23.45
GBR,W,35,236.8666667,49
DEN,W,35,236.8833333,27.91666667
IRL,W,30,236.9,46.76666667
USA,W,40,236.9166667,28.51666667
NOR,W,35,236.9333333,25.56666667
GER,W,30,236.9333333,25.01666667
GER,W,40,236.95,24.18333333
GER,W,50,236.95,30.5
SWE,W,35,236.9666667,45.6
JPN,W,45,236.9666667,25.01666667
GER,W,30,236.9666667,52.13333333
ESP,W,35,236.9666667,52.21666667
FIN,W,35,236.9833333,25.31666667
AUT,W,40,237,24.61666667
GER,W,55,237,24.26666667
USA,W,40,237,26.2
GER,W,40,237.0333333,25.88333333
CRC,W,55,237.0333333,22.8
GER,W,40,237.05,45.16666667
RSA,W,30,237.0666667,0
ESP,W,30,237.0833333,22.36666667
GER,W,35,237.0833333,26.11666667
GER,W,45,237.1166667,29.46666667
GBR,W,30,237.1333333,46.08333333
FRA,W,35,237.1333333,21.13333333
ITA,W,30,237.1333333,26.91666667
GER,W,35,237.15,25.15
RUS,W,30,237.15,22.53333333
GBR,W,35,237.15,49.5
CAN,W,35,237.15,4.366666667
GER,W,45,237.1666667,23.48333333
RUS,W,30,237.1833333,24.38333333
CRC,W,35,237.1833333,48
GER,W,35,237.1833333,28.58333333
GER,W,50,237.1833333,45.16666667
IRL,W,40,237.2,45.4
GER,W,35,237.2,45.15
GER,W,55,237.2166667,24.66666667
NOR,W,40,237.2166667,30.66666667
GER,W,40,237.2166667,21.73333333
USA,W,35,237.2166667,27.9
GER,W,35,237.2166667,24.66666667
USA,W,35,237.2166667,27.9
GER,W,35,237.2166667,50.15
GER,W,45,237.2333333,22.85
GER,W,55,237.25,5.516666667
GBR,W,45,237.25,24.95
USA,W,55,237.25,26.5
GER,W,30,237.25,24.48333333
PER,W,50,237.25,30.01666667
AUS,W,35,237.2666667,23
SLO,W,30,237.2833333,22.65
SWE,W,30,237.2833333,49.01666667
TPE,W,40,237.3,26.95
BEL,W,35,237.3,54.31666667
SMR,W,40,237.3166667,20.65
GER,W,40,237.3166667,24.93333333
GER,W,35,237.3333333,23.7
GBR,W,30,237.3333333,25.58333333
GBR,W,35,237.35,45.28333333
USA,W,35,237.3666667,48.46666667
FIN,W,40,237.4,29.18333333
GER,W,60,237.4166667,0.7833333333
SRB,W,40,237.4166667,47.41666667
MEX,W,40,237.4166667,45.16666667
CHN,W,45,237.4166667,46.73333333
NED,W,40,237.4166667,45.41666667
FIN,W,40,237.4333333,48.93333333
SLO,W,45,237.45,27.3
DEN,W,40,237.45,28.46666667
COL,W,50,237.45,28.7
COL,W,40,237.45,48.25
ARG,W,60,237.4666667,29.33333333
FRA,W,35,237.4666667,23.95
FRA,W,40,237.4833333,24.13333333
GER,W,50,237.4833333,25.9
TUR,W,35,237.4833333,29.55
SVK,W,30,237.4833333,31.88333333
GER,W,40,237.4833333,24.53333333
GUA,W,35,237.5,45.2
GBR,W,45,237.5,20.26666667
IND,W,45,237.5,29.81666667
POL,W,35,237.5,54.4
GER,W,30,237.5,29.4
GER,W,50,237.5,26.66666667
USA,W,40,237.5166667,23.7
FRA,W,50,237.55,30.41666667
GER,W,50,237.55,49.26666667
GER,W,45,237.55,20.48333333
GER,W,35,237.5666667,4.8
GER,W,35,237.5666667,26.83333333
SUI,W,55,237.5666667,27.76666667
DEN,W,40,237.5833333,4.416666667
FRA,W,50,237.5833333,25.71666667
USA,W,45,237.5833333,55.48333333
LTU,W,35,237.6,26.38333333
NED,W,30,237.6,23.13333333
NED,W,30,237.6,29.1
DEN,W,35,237.6,4.433333333
FIN,W,40,237.6166667,25.96666667
NOR,W,35,237.6166667,24.68333333
RSA,W,50,237.6166667,22.83333333
GER,W,35,237.6333333,26.21666667
GER,W,30,237.6333333,22.46666667
DEN,W,40,237.6333333,25.65
GER,W,35,237.6333333,31.56666667
GER,W,35,237.65,28.75
SUI,W,35,237.6666667,2.966666667
SUI,W,30,237.6666667,46.63333333
ISL,W,30,237.6666667,4.666666667
GER,W,50,237.6833333,20.51666667
GER,W,45,237.6833333,45.23333333
IRL,W,30,237.6833333,45.2
GER,W,55,237.6833333,23.33333333
GER,W,30,237.6833333,22
TPE,W,40,237.7,28.85
GER,W,55,237.7,21.45
GER,W,30,237.7166667,49.6
BRA,W,30,237.7166667,23.7
GER,W,50,237.7333333,24.2
GER,W,35,237.7333333,27.11666667
USA,W,30,237.75,20.63333333
GER,W,35,237.75,28.4
ISR,W,40,237.7666667,26.93333333
GER,W,40,237.8,25.45
GER,W,40,237.8,25.45
GER,W,30,237.8166667,47.01666667
MEX,W,30,237.8166667,49.98333333
NED,W,35,237.8166667,26.15
NED,W,35,237.8333333,28.48333333
ESP,W,30,237.8333333,22.38333333
GER,W,45,237.8333333,22.88333333
MEX,W,45,237.8333333,28.73333333
GER,W,40,237.85,28.46666667
IND,W,30,237.85,30.23333333
CAN,W,50,237.8666667,5.75
GBR,W,30,237.8833333,55.4
MEX,W,40,237.8833333,21.71666667
GER,W,35,237.8833333,29.63333333
GER,W,45,237.8833333,23.83333333
EST,W,50,237.8833333,25.66666667
NED,W,50,237.9,23.55
GBR,W,35,237.9,3.1
GBR,W,35,237.9,47.63333333
SUI,W,55,237.9166667,20.81666667
GER,W,35,237.9333333,56.45
GER,W,40,237.9333333,45.3
SUI,W,40,237.95,24.36666667
GBR,W,30,237.9666667,46
MEX,W,30,238,25.18333333
GER,W,50,238.0166667,23.61666667
BRA,W,35,238.0166667,24.36666667
MEX,W,45,238.0166667,28.58333333
USA,W,35,238.05,1.566666667
FRA,W,30,238.05,45.95
THA,W,30,238.05,27
ITA,W,30,238.0666667,27.08333333
IRL,W,45,238.0666667,21.91666667
NOR,W,45,238.0666667,27.01666667
CAN,W,30,238.0833333,27.25
GER,W,45,238.0833333,21.35
RUS,W,35,238.1166667,1.666666667
INA,W,35,238.1333333,51.3
AUS,W,50,238.15,5.316666667
SWE,W,50,238.15,28.33333333
USA,W,55,238.15,21.88333333
NOR,W,50,238.15,45.36666667
GBR,W,35,238.1666667,25.76666667
GER,W,45,238.2,24.9
BRA,W,30,238.2,51.76666667
GER,W,50,238.2,3.85
GBR,W,35,238.2166667,24.43333333
BRA,W,35,238.2333333,53.53333333
GBR,W,45,238.2333333,25.25
NOR,W,40,238.25,21.63333333
GBR,W,30,238.25,46.06666667
GER,W,35,238.2666667,28.23333333
DEN,W,55,238.2666667,24.35
GER,W,50,238.2666667,27.61666667
GER,W,50,238.2666667,26.41666667
NED,W,30,238.2666667,6.7
GER,W,40,238.2833333,29.65
DEN,W,40,238.3,20.81666667
GBR,W,45,238.3,25.61666667
GER,W,45,238.3,29.9
FIN,W,40,238.3166667,28.11666667
GBR,W,30,238.3333333,48.35
GER,W,50,238.3333333,27.21666667
GER,W,40,238.35,45.78333333
GER,W,35,238.3666667,46.48333333
FRA,W,50,238.3666667,26.86666667
NED,W,40,238.3666667,55.98333333
GER,W,30,238.3833333,29.65
SWE,W,45,238.3833333,24.66666667
GER,W,45,238.4,22.58333333
GER,W,45,238.4,28.35
GER,W,55,238.4,48.21666667
GBR,W,30,238.4333333,52.28333333
GER,W,40,238.4333333,28.96666667
GER,W,40,238.45,26.38333333
FRA,W,30,238.4666667,21.4
GER,W,45,238.4666667,55.2
GER,W,45,238.4666667,3.416666667
GER,W,45,238.4666667,3.416666667
DEN,W,30,238.5,22.58333333
NED,W,40,238.5,2.1
GER,W,40,238.5166667,20.78333333
GER,W,45,238.5166667,5.416666667
GER,W,35,238.5166667,24.9
GER,W,40,238.5333333,45.58333333
JPN,W,45,238.5333333,22.4
GER,W,40,238.55,28.43333333
USA,W,40,238.55,47.43333333
CRC,W,30,238.5666667,23.86666667
DEN,W,35,238.5833333,23.26666667
CHN,W,50,238.5833333,45.13333333
GER,W,40,238.6166667,54.06666667
GER,W,45,238.6166667,27.63333333
SWE,W,30,238.6333333,6.233333333
TUR,W,40,238.6333333,51.96666667
SUI,W,45,238.6333333,45.18333333
HKG,W,30,238.65,46.93333333
GER,W,45,238.6666667,24.56666667
IRL,W,45,238.6666667,21.76666667
USA,W,35,238.7,25.18333333
GBR,W,30,238.7,46.6
AUS,W,35,238.7166667,22.26666667
GER,W,35,238.7166667,48.18333333
MEX,W,55,238.7333333,24.38333333
USA,W,35,238.7333333,23.43333333
USA,W,35,238.75,23.38333333
GBR,W,60,238.75,24.71666667
LTU,W,30,238.75,45.73333333
